,Company,Model,Price,Year,Kilometer,Transmission,Location,Color,Owner,Seller Type,Max Torque,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Base Model,Car Age,Age Segment,Price Segment,Engine CC,Max Power,Fuel_Diesel,Fuel_Hybrid,Fuel_LPG,Fuel_Petrol,Fuel_Petrol+CNG
911,Hyundai,Santa Fe 2WD AT [2014-2017],825000,2015,75000,2,Delhi,Silver,2.0,Individual,437.0,AWD,4690.0,1880.0,1690.0,7.0,64.0,Santa Fe,10,Mid-Age,Low to Mid Range,2199,194.0,1,0,0,0,0
912,Toyota,Innova 2.4 ZX 7 STR [2016-2020],3100000,2021,29000,1,Bangalore,White,1.0,Individual,343.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,Innova 2.4,4,New,Low to Mid Range,2393,148.0,1,0,0,0,0
913,Audi,A6 2.0 TDI Premium,1400000,2013,60000,2,Pune,Grey,2.0,Individual,380.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,A6 2.0,12,Old,Low to Mid Range,1968,177.0,1,0,0,0,0
914,Maruti Suzuki,Swift VXi,425000,2015,80000,1,Noida,White,2.0,Individual,114.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,Swift Vxi,10,Mid-Age,Low to Mid Range,1197,85.0,0,0,0,1,0
915,Lexus,NX 300h Luxury [2017-2020],4375000,2018,54500,2,Delhi,Black,2.0,Individual,210.0,AWD,4640.0,1845.0,1645.0,5.0,56.0,Nx 300H,7,Mid-Age,Low to Mid Range,2494,194.0,0,0,0,1,0
916,Toyota,Innova ZX 2.4 AT 7 STR,3000000,2021,38000,2,Mumbai,Purple,1.0,Individual,360.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,Innova Zx,4,New,Low to Mid Range,2393,148.0,1,0,0,0,0
917,Mercedes-Benz,GLC 200 Progressive,6600000,2021,16785,2,Bangalore,White,1.0,Individual,320.0,RWD,4658.0,1890.0,1644.0,5.0,66.0,Glc 200,4,New,High Range,1991,194.0,0,0,0,1,0
918,Maruti Suzuki,Vitara Brezza ZDi+ Dual Tone [2017-2018],640000,2016,52000,1,Delhi,Blue,2.0,Individual,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,Vitara Brezza,9,Mid-Age,Low to Mid Range,1248,89.0,1,0,0,0,0
919,Hyundai,Santro GL (CNG),275000,2013,76000,1,Delhi,White,1.0,Individual,96.0,FWD,3565.0,1525.0,1590.0,5.0,35.0,Santro Gl,12,Old,Low to Mid Range,1086,62.0,0,0,0,0,0
920,Hyundai,Elite i20 Sportz 1.2 [2016-2017],695000,2019,42678,1,Mumbai,Blue,1.0,Individual,115.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,Elite I20,6,New,Low to Mid Range,1197,82.0,0,0,0,1,0
921,Honda,City 1.5 V AT,245000,2010,95000,2,Gurgaon,Grey,2.0,Individual,146.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,City 1.5,15,Old,Low to Mid Range,1497,118.0,0,0,0,1,0
922,Renault,Duster 110 PS RxL,690000,2016,65000,1,Delhi,Grey,2.0,Individual,248.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,Duster 110,9,Mid-Age,Low to Mid Range,1461,108.0,1,0,0,0,0
923,Volkswagen,Taigun Highline 1.0 TSI AT,1500000,2021,31000,2,Hyderabad,Silver,1.0,Individual,178.0,FWD,4221.0,1760.0,1612.0,5.0,50.0,Taigun Highline,4,New,Low to Mid Range,999,114.0,0,0,0,1,0
924,Maruti Suzuki,Alto VXi,270000,2014,82682,1,Pune,White,1.0,Individual,90.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,Alto Vxi,11,Mid-Age,Low to Mid Range,998,67.0,0,0,0,1,0
925,Hyundai,i20 Active 1.4 S,545000,2016,70500,1,Jamshedpur,White,1.0,Individual,220.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,I20 Active,9,Mid-Age,Low to Mid Range,1396,89.0,1,0,0,0,0
926,MG,Hector Plus Sharp 1.5 DCT Petrol,1875000,2021,10000,2,Faridabad,Red,1.0,Individual,250.0,FWD,4720.0,1835.0,1760.0,6.0,60.0,Hector Plus,4,New,Low to Mid Range,1451,141.0,0,0,0,1,0
927,Renault,Kwid RXT [2015-2019],254999,2016,57159,1,Varanasi,Silver,1.0,Individual,72.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,Kwid Rxt,9,Mid-Age,Low to Mid Range,799,53.0,0,0,0,1,0
928,Land Rover,Discovery HSE,2785000,2016,120000,2,Delhi,Blue,1.0,Individual,600.0,AWD,4838.0,1915.0,1837.0,7.0,82.0,Discovery Hse,9,Mid-Age,Low to Mid Range,2993,245.0,1,0,0,0,0
929,Mahindra,Thar LX 4-STR Hard Top Diesel MT,1800000,2021,17000,1,Pune,Black,1.0,Individual,300.0,AWD,3985.0,1820.0,1844.0,4.0,57.0,Thar Lx,4,New,Low to Mid Range,2184,130.0,1,0,0,0,0
930,Honda,City 1.5 V AT,475000,2012,40000,2,Pune,Red,2.0,Individual,146.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,City 1.5,13,Old,Low to Mid Range,1497,116.0,0,0,0,1,0
931,Hyundai,Elite i20 Sportz 1.2 (O),650000,2020,58100,1,Lucknow,White,1.0,Individual,115.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,Elite I20,5,New,Low to Mid Range,1197,82.0,0,0,0,1,0
932,Toyota,Fortuner 3.0 4x4 MT,1199000,2012,12749,1,Kolkata,Grey,1.0,Individual,343.0,AWD,4705.0,1840.0,1850.0,7.0,80.0,Fortuner 3.0,13,Old,Low to Mid Range,2982,169.0,1,0,0,0,0
933,Hyundai,Santa Fe 4 WD (AT),650000,2013,83466,2,Jaipur,White,1.0,Individual,436.0,AWD,4660.0,1890.0,1760.0,7.0,70.0,Santa Fe,12,Old,Low to Mid Range,2199,195.0,1,0,0,0,0
934,Mahindra,Scorpio S2,795000,2015,86000,1,Purnea,White,2.0,Individual,200.0,RWD,4456.0,1820.0,1930.0,8.0,60.0,Scorpio S2,10,Mid-Age,Low to Mid Range,2523,75.0,1,0,0,0,0
935,Mercedes-Benz,C-Class C 200 Avantgarde,2385000,2015,60921,2,Pune,Black,2.0,Individual,300.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,C-Class C,10,Mid-Age,Low to Mid Range,1991,181.0,0,0,0,1,0
936,Audi,Q5 2.0 TDI quattro Premium,1700000,2014,78000,2,Ahmedabad,Brown,1.0,Individual,380.0,AWD,4629.0,1898.0,1653.0,5.0,75.0,Q5 2.0,11,Mid-Age,Low to Mid Range,1968,174.0,1,0,0,0,0
937,Hyundai,Verna Fluidic 1.6 VTVT SX Opt,380000,2012,53000,1,Mumbai,Grey,1.0,Corporate,158.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,Verna Fluidic,13,Old,Low to Mid Range,1591,121.0,0,0,0,1,0
938,Renault,Kwid 1.0 RXT [2016-2019],295000,2016,34736,1,Hyderabad,Red,1.0,Individual,91.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,Kwid 1.0,9,Mid-Age,Low to Mid Range,999,67.0,0,0,0,1,0
939,Tata,Harrier XZ,1750000,2020,14400,1,Ahmedabad,Silver,1.0,Individual,350.0,FWD,4598.0,1894.0,1706.0,5.0,50.0,Harrier Xz,5,New,Low to Mid Range,1956,168.0,1,0,0,0,0
940,Mahindra,Thar CRDe 4x4 Non AC,525000,2015,85000,1,Ambala Cantt,Green,2.0,Individual,247.0,AWD,3920.0,1710.0,1930.0,7.0,60.0,Thar Crde,10,Mid-Age,Low to Mid Range,2498,105.0,1,0,0,0,0
941,Audi,A3 35 TFSI Premium Plus,2180000,2018,77590,2,Delhi,Blue,1.0,Individual,250.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,A3 35,7,Mid-Age,Low to Mid Range,1395,148.0,0,0,0,1,0
942,Ford,Mustang GT Fastback 5.0L v8,8000000,2017,25000,2,Chennai,Black,3.0,Individual,515.0,RWD,4784.0,2080.0,1391.0,4.0,60.9,Mustang Gt,8,Mid-Age,High Range,4951,396.0,0,0,0,1,0
943,Jaguar,F-Pace Prestige,4325000,2018,40545,2,Ahmedabad,Grey,1.0,Individual,430.0,AWD,4731.0,2071.0,1651.0,5.0,82.0,F-Pace Prestige,7,Mid-Age,Low to Mid Range,1999,177.0,1,0,0,0,0
944,Maruti Suzuki,Alto LXi CNG,155000,2009,56852,1,Kanpur,Gold,2.0,Individual,54.0,FWD,3495.0,1475.0,1460.0,5.0,35.0,Alto Lxi,16,Old,Low to Mid Range,796,39.0,0,0,0,0,0
945,Maruti Suzuki,DZire ZXi Plus AMT,735000,2018,42000,2,Mumbai,Blue,1.0,Individual,113.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,Dzire Zxi,7,Mid-Age,Low to Mid Range,1197,82.0,0,0,0,1,0
946,Skoda,Rapid Style 1.6 MPI AT,900000,2018,55000,2,Pune,Grey,2.0,Individual,153.0,FWD,4413.0,1699.0,1466.0,5.0,55.0,Rapid Style,7,Mid-Age,Low to Mid Range,1598,104.0,0,0,0,1,0
947,Skoda,Superb Elegance 1.8 TSI AT,795000,2014,53000,2,Delhi,White,2.0,Individual,250.0,FWD,4838.0,1817.0,1482.0,5.0,60.0,Superb Elegance,11,Mid-Age,Low to Mid Range,1798,158.0,0,0,0,1,0
948,MINI,Cooper D 3 Door,3300000,2018,17000,2,Delhi,Green,1.0,Individual,270.0,FWD,3821.0,1727.0,1414.0,5.0,44.0,Cooper D,7,Mid-Age,Low to Mid Range,1496,114.0,1,0,0,0,0
949,Toyota,Fortuner 2.8 4x2 AT [2016-2020],3775000,2020,50000,2,Mumbai,White,1.0,Individual,450.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,Fortuner 2.8,5,New,Low to Mid Range,2755,174.0,1,0,0,0,0
950,Maruti Suzuki,Vitara Brezza VDi,725000,2017,75793,1,Navi Mumbai,White,1.0,Individual,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,Vitara Brezza,8,Mid-Age,Low to Mid Range,1248,89.0,1,0,0,0,0
951,Volvo,S60 Kinetic D4,994999,2012,89311,2,Hyderabad,White,1.0,Individual,400.0,FWD,4635.0,1865.0,1484.0,5.0,67.5,S60 Kinetic,13,Old,Low to Mid Range,1984,165.0,1,0,0,0,0
952,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],785000,2018,80000,1,Mohali,Grey,1.0,Individual,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,Vitara Brezza,7,Mid-Age,Low to Mid Range,1248,89.0,1,0,0,0,0
953,Porsche,Macan S [2019-2020],7500000,2020,38000,2,Ahmedabad,Blue,1.0,Individual,480.0,AWD,4696.0,1923.0,1624.0,5.0,65.0,Macan S,5,New,High Range,2995,349.0,0,0,0,1,0
954,Toyota,Fortuner 2.8 4x2 AT [2016-2020],2799000,2019,69500,2,Delhi,White,2.0,Individual,450.0,RWD,4795.0,1855.0,1835.0,7.0,80.0,Fortuner 2.8,6,New,Low to Mid Range,2755,174.0,1,0,0,0,0
955,Maruti Suzuki,Wagon R VXI,390000,2018,66794,1,Kolkata,Others,1.0,Individual,90.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,Wagon R,7,Mid-Age,Low to Mid Range,998,67.0,0,0,0,1,0
956,Porsche,Macan Base [2019-2020],9000000,2019,27000,2,Hyderabad,Red,1.0,Corporate,370.0,AWD,4696.0,1923.0,1624.0,5.0,65.0,Macan Base,6,New,High Range,1984,248.0,0,0,0,1,0
957,Maruti Suzuki,Baleno Zeta 1.2 AT,675000,2017,35616,2,Pune,Blue,1.0,Individual,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,Baleno Zeta,8,Mid-Age,Low to Mid Range,1197,83.0,0,0,0,1,0
958,Maruti Suzuki,Eeco 5 STR [2014-2019],320000,2015,64000,1,Ranchi,Blue,1.0,Individual,101.0,RWD,3675.0,1475.0,1800.0,5.0,40.0,Eeco 5,10,Mid-Age,Low to Mid Range,1196,73.0,0,0,0,1,0
959,Maruti Suzuki,Baleno Zeta 1.2 AT,840000,2020,7000,2,Chennai,Maroon,1.0,Individual,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,Baleno Zeta,5,New,Low to Mid Range,1197,83.0,0,0,0,1,0
960,Maruti Suzuki,Wagon R VXI,310000,2015,45000,1,Ranchi,Brown,1.0,Individual,90.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,Wagon R,10,Mid-Age,Low to Mid Range,998,67.0,0,0,0,1,0
961,Maruti Suzuki,Ertiga LXI,795000,2017,9000,1,Delhi,Grey,1.0,Individual,130.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,Ertiga Lxi,8,Mid-Age,Low to Mid Range,1373,94.0,0,0,0,1,0
962,Maruti Suzuki,Wagon R LXI CNG,310000,2015,67738,1,Delhi,White,2.0,Individual,77.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,Wagon R,10,Mid-Age,Low to Mid Range,998,58.0,0,0,0,0,0
963,Toyota,Glanza G,860000,2021,11030,1,Bangalore,Blue,1.0,Individual,113.0,FWD,3995.0,1745.0,1510.0,5.0,37.0,Glanza G,4,New,Low to Mid Range,1197,82.0,0,0,0,1,0
964,Hyundai,i10 Magna 1.2 Kappa2,390000,2015,49123,1,Patna,White,1.0,Individual,112.7619,FWD,3585.0,1595.0,1550.0,5.0,35.0,I10 Magna,10,Mid-Age,Low to Mid Range,1197,79.0,0,0,0,1,0
965,Maruti Suzuki,Swift DZire LDI,520000,2018,46000,1,Bhubaneswar,White,1.0,Individual,190.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,7,Mid-Age,Low to Mid Range,1248,74.0,1,0,0,0,0
966,Maruti Suzuki,Vitara Brezza VDi (O) [2016-2018],675000,2018,64000,1,Lucknow,White,1.0,Individual,200.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,Vitara Brezza,7,Mid-Age,Low to Mid Range,1248,89.0,1,0,0,0,0
967,Maruti Suzuki,S-Presso VXi,475000,2021,7942,1,Thane,Red,1.0,Individual,90.0,FWD,3565.0,1520.0,1564.0,5.0,27.0,S-Presso Vxi,4,New,Low to Mid Range,998,67.0,0,0,0,1,0
968,Maruti Suzuki,Alto 800 Lxi,265000,2017,52100,1,Lucknow,White,1.0,Individual,69.0,FWD,3395.0,1490.0,1475.0,5.0,35.0,Alto 800,8,Mid-Age,Low to Mid Range,796,47.0,0,0,0,1,0
969,Skoda,Rapid Ambition 1.6 TDI CR MT,950000,2019,32809,1,Coimbatore,Silver,1.0,Individual,250.0,FWD,4386.0,1699.0,1466.0,5.0,55.0,Rapid Ambition,6,New,Low to Mid Range,1598,105.0,1,0,0,0,0
970,Toyota,Fortuner 3.0 4x2 AT,1750000,2014,101000,2,Jalandhar,White,1.0,Individual,360.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,Fortuner 3.0,11,Mid-Age,Low to Mid Range,2982,169.0,1,0,0,0,0
971,Audi,A3 35 TDI Premium Plus + Sunroof,2225000,2016,40500,2,Mumbai,White,1.0,Individual,320.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,A3 35,9,Mid-Age,Low to Mid Range,1968,141.0,1,0,0,0,0
972,Jeep,Compass Sport 1.4 Petrol,1748999,2021,25700,1,Karnal,Black,1.0,Corporate,250.0,FWD,4395.0,1818.0,1640.0,5.0,60.0,Compass Sport,4,New,Low to Mid Range,1368,160.0,0,0,0,1,0
973,Mercedes-Benz,M-Class ML 250 CDI,2250000,2014,85000,2,Delhi,White,2.0,Individual,500.0,AWD,4804.0,2141.0,1796.0,5.0,70.0,M-Class Ml,11,Mid-Age,Low to Mid Range,2143,203.0,1,0,0,0,0
974,Hyundai,Elite i20 Asta 1.2 (O) [2016],690000,2017,17268,1,Nashik,Red,1.0,Individual,115.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,Elite I20,8,Mid-Age,Low to Mid Range,1197,82.0,0,0,0,1,0
975,Maruti Suzuki,Baleno Zeta 1.2,561000,2017,68000,1,Noida,Brown,1.0,Individual,115.0,FWD,3995.0,1745.0,1500.0,5.0,37.0,Baleno Zeta,8,Mid-Age,Low to Mid Range,1197,83.0,0,0,0,1,0
976,Maruti Suzuki,Swift DZire VXI AT,595000,2017,44100,2,Mumbai,Silver,1.0,Corporate,115.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,8,Mid-Age,Low to Mid Range,1197,83.0,0,0,0,1,0
977,Hyundai,i20 Magna (O) 1.2,450000,2014,23000,1,Ahmedabad,Brown,1.0,Individual,113.796,FWD,3995.0,1710.0,1505.0,5.0,45.0,I20 Magna,11,Mid-Age,Low to Mid Range,1197,83.0,0,0,0,1,0
978,Mercedes-Benz,GLE 250 d,4590000,2018,95786,2,Delhi,Black,1.0,Individual,500.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,Gle 250,7,Mid-Age,Low to Mid Range,2143,201.0,1,0,0,0,0
979,Audi,Q3 35 TDI Technology,2150000,2016,95401,2,Bangalore,Black,1.0,Individual,380.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,Q3 35,9,Mid-Age,Low to Mid Range,1968,174.0,1,0,0,0,0
980,Kia,Seltos GTX Plus 1.4 DCT,1850000,2020,7000,2,Bangalore,Black,1.0,Individual,242.0,FWD,4315.0,1800.0,1645.0,5.0,50.0,Seltos Gtx,5,New,Low to Mid Range,1353,138.0,0,0,0,1,0
981,Hyundai,Elantra SX (O) 2.0 AT,1175000,2017,24000,2,Mumbai,White,1.0,Individual,192.0,FWD,4620.0,1800.0,1465.0,5.0,50.0,Elantra Sx,8,Mid-Age,Low to Mid Range,1999,150.0,0,0,0,1,0
982,Hyundai,Accent Executive,400000,2015,41273,1,Mumbai,White,1.0,Individual,125.0,FWD,4250.0,1670.0,1370.0,5.0,45.0,Accent Executive,10,Mid-Age,Low to Mid Range,1495,94.0,0,0,0,1,0
983,Hyundai,Creta SX 1.6 CRDi,1100000,2018,65954,1,Pune,Red,1.0,Individual,260.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,Creta Sx,7,Mid-Age,Low to Mid Range,1582,126.0,1,0,0,0,0
984,Hyundai,i10 Sportz 1.2 Kappa2,395000,2016,28000,1,Mumbai,Maroon,1.0,Individual,112.7619,FWD,3585.0,1595.0,1550.0,5.0,35.0,I10 Sportz,9,Mid-Age,Low to Mid Range,1197,79.0,0,0,0,1,0
985,Maruti Suzuki,S-Presso VXi Plus,425000,2021,38848,1,Panchkula,Silver,1.0,Individual,90.0,FWD,3565.0,1520.0,1564.0,5.0,27.0,S-Presso Vxi,4,New,Low to Mid Range,998,67.0,0,0,0,1,0
986,Toyota,Innova 2.4 ZX 7 STR [2016-2020],2190000,2017,30000,1,Chennai,Maroon,1.0,Individual,343.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,Innova 2.4,8,Mid-Age,Low to Mid Range,2393,148.0,1,0,0,0,0
987,Lexus,ES 300h Exquisite [2020-2021],4800000,2020,27000,2,Mumbai,Blue,1.0,Individual,221.0,FWD,4975.0,1865.0,1445.0,5.0,50.0,Es 300H,5,New,Low to Mid Range,2487,176.0,0,1,0,0,0
988,Maruti Suzuki,Swift DZire LXI (O),421000,2017,69000,1,Faridabad,Grey,1.0,Individual,115.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,8,Mid-Age,Low to Mid Range,1197,83.0,0,0,0,1,0
989,Hyundai,i20 Active 1.2 SX,560000,2016,22700,1,Mumbai,Red,1.0,Individual,115.0,FWD,3995.0,1760.0,1555.0,5.0,45.0,I20 Active,9,Mid-Age,Low to Mid Range,1197,82.0,0,0,0,1,0
990,Audi,Q3 35 TDI quattro Technology,3250000,2019,41000,2,Hyderabad,White,2.0,Individual,380.0,AWD,4385.0,1831.0,1608.0,5.0,64.0,Q3 35,6,New,Low to Mid Range,1968,184.0,1,0,0,0,0
991,Mahindra,Scorpio S10,875000,2014,100000,1,Mumbai,Red,2.0,Individual,280.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,Scorpio S10,11,Mid-Age,Low to Mid Range,2179,120.0,1,0,0,0,0
992,Maruti Suzuki,Ciaz Alpha 1.4 MT,899000,2018,13066,1,Bangalore,Grey,1.0,Individual,130.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,Ciaz Alpha,7,Mid-Age,Low to Mid Range,1373,91.0,0,0,0,1,0
993,Renault,Duster 85 PS RxL,425000,2015,75000,1,Kanpur,Black,1.0,Individual,200.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,Duster 85,10,Mid-Age,Low to Mid Range,1461,84.0,1,0,0,0,0
994,Maruti Suzuki,S-Presso VXi (O),425000,2019,53241,1,Mirzapur,Grey,1.0,Individual,90.0,FWD,3565.0,1520.0,1564.0,5.0,27.0,S-Presso Vxi,6,New,Low to Mid Range,998,67.0,0,0,0,1,0
995,MINI,Countryman Cooper S JCW Inspired,3875000,2021,12000,2,Delhi,Green,1.0,Individual,280.0,FWD,4299.0,1822.0,1557.0,5.0,47.0,Countryman Cooper,4,New,Low to Mid Range,1998,189.0,0,0,0,1,0
996,Honda,City 1.5 S MT,500000,2013,65000,1,Chennai,Brown,1.0,Individual,146.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,City 1.5,12,Old,Low to Mid Range,1497,116.0,0,0,0,1,0
997,Toyota,Fortuner 3.0 4x2 MT,1225000,2012,97000,1,Jalandhar,White,2.0,Individual,343.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,Fortuner 3.0,13,Old,Low to Mid Range,2982,169.0,1,0,0,0,0
998,Toyota,Innova 2.7 ZX AT 7 STR,1789999,2017,49000,2,Delhi,Maroon,2.0,Individual,245.0,RWD,4735.0,1830.0,1795.0,7.0,65.0,Innova 2.7,8,Mid-Age,Low to Mid Range,2694,164.0,0,0,0,1,0
999,Hyundai,Eon 1.0 Kappa Magna + [2014-2016],240000,2013,64000,1,Faizabad,White,1.0,Individual,94.0,FWD,3515.0,1500.0,1510.0,5.0,32.0,Eon 1.0,12,Old,Low to Mid Range,998,68.0,0,0,0,1,0
1000,Honda,Amaze 1.5 VX i-DTEC,935000,2019,56000,1,Hyderabad,White,1.0,Individual,200.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,Amaze 1.5,6,New,Low to Mid Range,1498,99.0,1,0,0,0,0
1001,Maruti Suzuki,Baleno Alpha Automatic,775000,2018,39000,2,Mumbai,Red,1.0,Individual,113.0,FWD,3995.0,1745.0,1510.0,5.0,37.0,Baleno Alpha,7,Mid-Age,Low to Mid Range,1197,82.0,0,0,0,1,0
1002,Mahindra,Scorpio S4 1.99 [2016-2017],950000,2017,55000,1,Patna,White,2.0,Individual,280.0,RWD,4456.0,1820.0,1995.0,8.0,60.0,Scorpio S4,8,Mid-Age,Low to Mid Range,1997,120.0,1,0,0,0,0
1003,Hyundai,Grand i10 Magna AT 1.2 Kappa VTVT,549000,2018,53000,2,Hyderabad,White,2.0,Individual,114.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,Grand I10,7,Mid-Age,Low to Mid Range,1197,81.0,0,0,0,1,0
1004,Maruti Suzuki,Eeco 5 STR WITH A/C+HTR CNG [2017-2019],645000,2021,1374,1,Mumbai,Grey,1.0,Individual,101.0,RWD,3675.0,1475.0,1800.0,5.0,40.0,Eeco 5,4,New,Low to Mid Range,1196,73.0,0,0,0,0,0
1005,Mercedes-Benz,C-Class C 220d Progressive [2018-2019],3400000,2018,68000,2,Hyderabad,White,1.0,Individual,400.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,C-Class C,7,Mid-Age,Low to Mid Range,1950,192.0,1,0,0,0,0
1006,Hyundai,Elite i20 Sportz 1.2 [2016-2017],645000,2019,35000,1,Mumbai,Grey,1.0,Individual,115.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,Elite I20,6,New,Low to Mid Range,1197,82.0,0,0,0,1,0
1007,BMW,5-Series 520d M Sport,2600000,2016,39000,2,Delhi,White,1.0,Individual,400.0,RWD,4899.0,2094.0,1464.0,5.0,65.0,5-Series 520D,9,Mid-Age,Low to Mid Range,1995,190.0,1,0,0,0,0
1008,Audi,A4 2.0 TDI (177bhp) Premium,1375000,2011,62000,2,Chennai,White,1.0,Individual,380.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,A4 2.0,14,Old,Low to Mid Range,1968,177.0,1,0,0,0,0
1009,Honda,City V CVT Petrol [2017-2019],1340000,2021,11000,2,Mumbai,Black,1.0,Individual,145.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,City V,4,New,Low to Mid Range,1497,117.0,0,0,0,1,0
1010,Maruti Suzuki,Swift ZXi Plus [2018-2019],840000,2020,11000,1,Bangalore,White,1.0,Individual,113.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,Swift Zxi,5,New,Low to Mid Range,1197,82.0,0,0,0,1,0
1011,Maruti Suzuki,Swift DZire VXI,525000,2014,102000,1,Salem,Grey,2.0,Individual,114.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,Swift Dzire,11,Mid-Age,Low to Mid Range,1197,85.0,0,0,0,1,0
1012,Maruti Suzuki,Eeco 7 STR STD (O),625000,2022,7000,1,Hyderabad,Grey,1.0,Individual,98.0,RWD,3675.0,1475.0,1825.0,7.0,40.0,Eeco 7,3,New,Low to Mid Range,1196,72.0,0,0,0,1,0
1013,Hyundai,Eon Sportz,215000,2012,20000,1,Mumbai,Grey,1.0,Individual,75.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,Eon Sportz,13,Old,Low to Mid Range,814,55.0,0,0,0,1,0
1014,Hyundai,Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018],595000,2019,25000,1,Hyderabad,Silver,1.0,Individual,114.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,Grand I10,6,New,Low to Mid Range,1197,81.0,0,0,0,1,0
1015,Audi,A4 Premium Plus 40 TFSI,4150000,2022,22000,2,Delhi,White,1.0,Individual,320.0,FWD,4762.0,1847.0,1433.0,5.0,54.0,A4 Premium,3,New,Low to Mid Range,1984,188.0,0,0,0,1,0
1016,Maruti Suzuki,Swift VDi,750000,2018,65000,1,Hyderabad,Blue,1.0,Individual,190.0,FWD,3840.0,1735.0,1530.0,5.0,37.0,Swift Vdi,7,Mid-Age,Low to Mid Range,1248,74.0,1,0,0,0,0
1017,Ford,Ecosport Titanium 1.5 Ti-VCT,550000,2013,47000,1,Indore,Black,1.0,Individual,140.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,Ecosport Titanium,12,Old,Low to Mid Range,1499,109.0,0,0,0,1,0
1018,Renault,Duster 110 PS RXZ 4X2 MT Diesel,450000,2016,2000000,1,Ranchi,White,1.0,Individual,248.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,Duster 110,9,Mid-Age,Low to Mid Range,1461,108.0,1,0,0,0,0
1019,Jaguar,XE Prestige Diesel,2700000,2018,45545,2,Chandigarh,Red,2.0,Individual,430.0,RWD,4795.0,1967.0,1416.0,5.0,56.0,Xe Prestige,7,Mid-Age,Low to Mid Range,1999,177.0,1,0,0,0,0
1020,Mercedes-Benz,GLE 350 d,6150000,2018,18000,2,Chandigarh,Black,1.0,Individual,620.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,Gle 350,7,Mid-Age,High Range,2987,255.0,1,0,0,0,0
1021,Volkswagen,Polo Comfortline 1.2L (P),565000,2014,72782,1,Bangalore,Grey,1.0,Individual,110.0,FWD,3970.0,1682.0,1453.0,5.0,45.0,Polo Comfortline,11,Mid-Age,Low to Mid Range,1198,74.0,0,0,0,1,0
